Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z,Temperature
1838.7592687606812,State.APOGEE,0.0,5288.205739845829,-3.2860944967679337,-31.089621054553653,-30.72433488273596,-3.1803403155873,25.3280848,-20.4068248,-31.1001312,-76.9375,-447.0625,-404.6875,0.001090830782496456,0.0,-0.00545415391248228,62.417729321308435
1838.7854986190796,State.APOGEE,0.0,5288.205739845829,-2.1615867265069957,-31.055323679709343,-29.65513693774024,-1.012329931009948,25.3280848,-20.5380584,-31.0345144,-76.9375,-447.0625,-404.6875,0.003272492347489368,0.0,-0.00545415391248228,62.40209707692266
1838.811989068985,State.APOGEE,0.0,5288.205739845829,-3.68160689767239,-31.083106922450273,-31.183459052282007,-4.112520723187206,25.3280848,-20.4068248,-31.1001312,-77.25,-448.875,-405.8125,0.002181661564992912,0.001090830782496456,-0.006544984694978736,62.417729321308435
1838.838048696518,State.APOGEE,0.0,5288.205739845829,-3.4785774735370536,-31.05294983505929,-31.000997007863766,-2.8724772349790593,25.262468000000002,-20.4068248,-31.0345144,-77.25,-448.875,-405.8125,0.001090830782496456,0.003272492347489368,-0.006544984694978736,62.40991320204921
1838.8639788627625,State.APOGEE,0.0,5288.205739845829,-4.183607397675368,-31.08209469025611,-31.700594651906364,-4.112520723187206,25.3280848,-20.4724416,-31.1001312,-76.1875,-448.1875,-405.375,0.001090830782496456,-0.002181661564992912,-0.006544984694978736,62.425545434700325
1838.890205860138,State.APOGEE,0.0,5288.205739845829,-4.841942377816022,-31.05266555768422,-32.336583976038085,-4.732526054283294,25.262468000000002,-20.341208,-31.0345144,-76.1875,-448.1875,-405.375,0.001090830782496456,0.001090830782496456,-0.00545415391248228,62.417729321308435
1838.9164776802063,State.APOGEE,0.0,5288.205739845829,-4.702942763981497,-31.081877744443155,-32.1824513397966,-4.112520723187206,25.262468000000002,-20.4724416,-31.1001312,-74.6875,-448.1875,-404.1875,0.001090830782496456,-0.002181661564992912,-0.007635815477475192,62.417729321308435
1838.9426665306091,State.APOGEE,0.0,5288.205739845829,-3.4759457947042183,-31.092910738165482,-31.002184510086735,-2.252439076995497,25.3280848,-20.341208,-31.1001312,-74.6875,-448.1875,-404.1875,0.002181661564992912,-0.002181661564992912,-0.008726646259971648,62.417729321308435
1838.9688959121704,State.APOGEE,0.0,5288.205739845829,-3.994275076519502,-31.137885193858985,-31.51802997792494,-3.800368255374612,25.262468000000002,-20.4068248,-31.165747999999997,-75.4375,-448.875,-404.5625,0.0,0.002181661564992912,-0.006544984694978736,62.417729321308435
1838.9951791763306,State.APOGEE,0.0,5288.205739845829,-3.7950223295616614,-31.11442454929262,-31.32726380044589,-3.1846377854213612,25.3937016,-20.4068248,-31.1001312,-75.4375,-448.875,-404.5625,0.002181661564992912,-0.002181661564992912,-0.003272492347489368,62.40209707692266
