Time,State,Servo Percentage,Apogee Prediction,Altitude Filtered,Acceleration Filtered,Velocity Filtered,Altitude,Acceleration X,Acceleration Y,Acceleration Z,Euler Angle 0,Euler Angle 1,Euler Angle 2,Temperature
1372.3059809207916,State.APOGEE,0,5740.382827545753,2745.7350854332376,-43.87851026596085,-130.69863167213373,2750.3694432908705,-3.5761156,-36.8438332,-43.586508800000004,295.125,5.25,127.875,70.73075590003282
1372.3258934020996,State.APOGEE,0,5740.382827545753,2731.635033655329,-43.51638915812616,-142.77643149161977,2724.7573877825293,-0.16404200000000002,-34.6456704,-43.2912332,296.4375,4.375,128.3125,70.73856577058322
1372.345820903778,State.APOGEE,0,5740.382827545753,2724.986675748001,-43.7830448289189,-147.34630086256018,2722.7124082677956,0.09842519999999999,-35.0721796,-43.9474012,297.8125,3.5,128.75,70.73856577058322
1372.365715265274,State.APOGEE,0,5740.382827545753,2714.9649590946733,-43.905417022097325,-155.13764553481963,2710.746729880518,4.7244095999999995,-33.464568,-43.980209599999995,299.3125,2.6875,129.25,70.7463756352663
1372.3858592510223,State.APOGEE,0,5740.382827545753,2711.1491529025984,-43.60698722828598,-156.68322831149064,2710.746729880518,-3.4120736000000003,-33.9895024,-43.422466799999995,300.9375,1.875,129.8125,70.72294602361508
1372.4060575962067,State.APOGEE,0,5740.382827545753,2712.899425632857,-41.18104673110974,-152.75603665575397,2715.818458843784,-0.8530184000000001,-28.707349999999998,-39.6823092,302.625,1.125,130.3125,70.73075590003282
1372.4259457588196,State.APOGEE,0,5740.382827545753,2716.9918347751404,-41.73445514864666,-146.60940876597599,2721.2708039195213,-0.8858268,-28.018373600000004,-42.0773224,304.375,0.3125,130.875,70.72294602361508
1372.44588971138,State.APOGEE,0,5740.382827545753,2715.398973045117,-43.081757381794276,-146.1557946775526,2716.1983215578844,-1.0170604,-29.855643999999998,-43.9145928,306.25,-0.3125,131.4375,70.73856577058322
1372.4658048152924,State.APOGEE,0,5740.382827545753,2706.694940054574,-44.48907595367194,-152.6817999944601,2703.2522073935625,5.6102364,-30.9055128,-45.3581624,308.125,-1.0625,131.9375,70.73856577058322
1372.4859282970428,State.APOGEE,0,5740.382827545753,2699.1228336625422,-44.41823159782851,-157.98933383120792,2696.440427348574,-2.0997376,-30.380578399999997,-44.3739104,310.1875,-1.75,132.5,70.73856577058322
1372.5061130523682,State.APOGEE,0,5740.382827545753,2693.5202526090784,-45.10070316849261,-161.27578113288453,2692.0523538725756,0.5577428,-32.3818908,-45.5222044,312.1875,-2.4375,133.0,70.72294602361508
1372.5260009765625,State.APOGEE,0,5740.382827545753,2697.5459283841537,-44.225180623372985,-155.08014822412588,2701.889743046737,0.29527559999999997,-28.7401584,-43.684934,314.1875,-3.125,133.5,70.73856577058322
